epoch,acc,loss,val_acc,val_loss
92,0.7419354800255068,0.8962072114790639,0.28125,2.1683640480041504
93,0.7096774232002997,0.9316217707049462,0.28125,2.1668975353240967
94,0.7177419297156795,0.8894847727590992,0.28125,2.1651537716388702
95,0.7419354877164287,0.9353904281893084,0.28125,2.1631550788879395
96,0.7258064535356337,0.8735111259645031,0.28125,2.1608169078826904
97,0.717741939329332,0.8651247043763438,0.28125,2.160293459892273
98,0.6935483851740437,0.8741557021294871,0.28125,2.159732908010483
99,0.75,0.8558747056991823,0.28125,2.1588457226753235
100,0.7338709715873964,0.8553708176459035,0.28125,2.1568996906280518
101,0.7580645199744932,0.8036101248956495,0.28125,2.156152993440628
102,0.6935483813285828,0.923746774273534,0.28125,2.155697822570801
103,0.6774193548387096,0.9283687222388483,0.28125,2.153738498687744
104,0.7338709677419355,0.8628352419022591,0.28125,2.151545524597168
105,0.6451612883998502,0.9575505025925175,0.28125,2.1510062217712402
106,0.701612897457615,0.8986330782213519,0.28125,2.1493005752563477
107,0.6532258026061519,0.9411561296832177,0.28125,2.147783041000366
108,0.7419354857936982,0.9029061986554053,0.28125,2.1474452018737793
